filename,duration,date,fold,class,hex_id,original_fold
7C7774_2024-02-26_15-15-31_0_1.wav,35,2024-02-26,2,1,7C7774,1
7C67B7_2024-02-26_15-39-29_0_1.wav,40,2024-02-26,2,1,7C67B7,1
7C7803_2024-02-26_15-55-19_0_1.wav,30,2024-02-26,2,1,7C7803,1
7C7773_2024-02-26_15-57-50_0_1.wav,35,2024-02-26,2,1,7C7773,1
7C6D9C_2024-02-26_17-45-25_0_1.wav,30,2024-02-26,1,1,7C6D9C,1
7C29DA_2024-02-26_17-50-40_0_1.wav,40,2024-02-26,1,1,7C29DA,1
7C4028_2024-02-26_17-53-03_0_1.wav,35,2024-02-26,2,1,7C4028,1
7C7C9C_2024-02-26_18-02-01_0_1.wav,60,2024-02-26,0,1,7C7C9C,1
7C6D9A_2024-02-26_18-10-43_0_1.wav,35,2024-02-26,2,1,7C6D9A,1
7C6D24_2024-02-26_18-40-31_0_1.wav,30,2024-02-26,2,1,7C6D24,1
7C7526_2024-02-26_18-49-54_0_1.wav,30,2024-02-26,2,1,7C7526,1
7C29DA_2024-02-26_19-08-53_0_1.wav,20,2024-02-26,0,1,7C29DA,1
7C68B8_2024-02-26_20-39-22_0_1.wav,30,2024-02-26,1,1,7C68B8,1
7C6DE8_2024-02-26_20-46-06_0_1.wav,30,2024-02-26,0,1,7C6DE8,1
7C7774_2024-02-27_10-11-24_0_1.wav,35,2024-02-27,0,1,7C7774,1
7C7A47_2024-02-27_10-35-11_0_1.wav,30,2024-02-27,1,1,7C7A47,1
7C67B7_2024-02-27_10-40-46_0_1.wav,35,2024-02-27,2,1,7C67B7,1
7C585F_2024-02-27_10-45-28_0_1.wav,30,2024-02-27,0,1,7C585F,1
76CC76_2024-02-27_10-52-13_0_1.wav,35,2024-02-27,2,1,76CC76,1
7C7526_2024-02-27_10-57-47_0_1.wav,35,2024-02-27,2,1,7C7526,1
7C15BF_2024-02-27_11-18-31_0_1.wav,20,2024-02-27,1,1,7C15BF,1
7C2BF9_2024-02-28_08-13-53_0_1.wav,50,2024-02-28,1,1,7C2BF9,1
76CC6C_2024-02-28_08-18-03_0_1.wav,35,2024-02-28,1,1,76CC6C,1
7C6D37_2024-02-28_08-47-25_0_1.wav,40,2024-02-28,1,1,7C6D37,1
7C68CB_2024-02-28_08-52-16_0_1.wav,35,2024-02-28,0,1,7C68CB,1
7C2BEE_2024-02-28_08-54-49_0_1.wav,40,2024-02-28,1,1,7C2BEE,1
7C6DE3_2024-02-28_08-56-57_0_1.wav,40,2024-02-28,2,1,7C6DE3,1
7C6B2B_2024-02-28_09-00-59_0_1.wav,25,2024-02-28,1,1,7C6B2B,1
7CAD41_2024-02-28_09-17-06_0_1.wav,40,2024-02-28,2,1,7CAD41,1
7C7526_2024-02-28_09-34-22_0_1.wav,40,2024-02-28,1,1,7C7526,1
7C68A4_2024-02-28_10-10-09_0_1.wav,25,2024-02-28,1,1,7C68A4,1
7C7AA0_2024-02-28_14-40-26_0_1.wav,35,2024-02-28,1,1,7C7AA0,1
7C3A50_2024-02-28_14-49-19_0_1.wav,45,2024-02-28,0,1,7C3A50,1
7C6C9A_2024-02-28_14-54-39_0_1.wav,40,2024-02-28,1,1,7C6C9A,1
7C6B3C_2024-02-28_15-01-37_0_1.wav,45,2024-02-28,0,1,7C6B3C,1
7C6B38_2024-02-28_15-10-42_0_1.wav,50,2024-02-28,1,1,7C6B38,1
7C68A4_2024-02-28_15-14-18_0_1.wav,30,2024-02-28,2,1,7C68A4,1
7C1B0F_2024-02-28_15-19-31_0_1.wav,30,2024-02-28,2,1,7C1B0F,1
7C6DD7_2024-02-28_15-34-07_0_1.wav,30,2024-02-28,0,1,7C6DD7,1
AB0763_2024-02-28_15-43-05_0_1.wav,40,2024-02-28,0,1,AB0763,1
7C0106_2024-02-28_15-47-37_0_1.wav,20,2024-02-28,2,1,7C0106,1
7C68CB_2024-02-28_15-56-26_0_1.wav,35,2024-02-28,0,1,7C68CB,1
7C4428_2024-02-28_16-13-40_0_1.wav,20,2024-02-28,2,1,7C4428,1
7CAD76_2024-02-28_16-18-10_0_1.wav,30,2024-02-28,0,1,7CAD76,1
7C7AB9_2024-02-28_16-29-37_0_1.wav,50,2024-02-28,2,1,7C7AB9,1
7C7AA1_2024-02-28_16-36-39_0_1.wav,40,2024-02-28,1,1,7C7AA1,1
7C1CA5_2024-02-28_16-39-22_0_1.wav,35,2024-02-28,0,1,7C1CA5,1
7C765A_2024-02-28_16-42-07_0_1.wav,40,2024-02-28,2,1,7C765A,1
06A10E_2024-02-28_16-45-18_0_1.wav,25,2024-02-28,0,1,06A10E,1
7C6B36_2024-02-28_16-59-11_0_1.wav,40,2024-02-28,0,1,7C6B36,1
7C6DB6_2024-02-28_17-08-46_0_1.wav,40,2024-02-28,1,1,7C6DB6,1
7C6DE6_2024-02-29_08-44-33_0_1.wav,55,2024-02-29,1,1,7C6DE6,1
7C68A8_2024-02-29_08-49-09_0_1.wav,50,2024-02-29,0,1,7C68A8,1
A1FC9B_2024-02-29_08-52-55_0_1.wav,15,2024-02-29,1,1,A1FC9B,1
7C7C77_2024-02-29_08-55-38_0_1.wav,30,2024-02-29,0,1,7C7C77,1
7C7526_2024-02-29_09-20-01_0_1.wav,30,2024-02-29,2,1,7C7526,1
7C5356_2024-02-29_09-27-30_0_1.wav,35,2024-02-29,1,1,7C5356,1
7CAD8F_2024-02-29_09-30-22_0_1.wav,35,2024-02-29,0,1,7CAD8F,1
7C4028_2024-02-29_10-17-39_4_1.wav,30,2024-02-29,2,1,7C4028,1
7C68B4_2024-02-29_10-35-38_4_1.wav,45,2024-02-29,0,1,7C68B4,1
7C7A39_2024-02-29_10-38-53_4_1.wav,30,2024-02-29,2,1,7C7A39,1
7C6D32_2024-02-29_11-02-34_4_1.wav,40,2024-02-29,2,1,7C6D32,1
7C5B5A_2024-02-29_11-26-10_4_1.wav,40,2024-02-29,1,1,7C5B5A,1
7C7A3F_2024-02-29_11-38-25_4_1.wav,45,2024-02-29,2,1,7C7A3F,1
7C6C9A_2024-02-29_14-29-49_0_1.wav,50,2024-02-29,1,1,7C6C9A,1
7C5B4A_2024-02-29_14-55-25_0_1.wav,25,2024-02-29,1,1,7C5B4A,1
7C1CE4_2024-02-29_15-08-31_0_1.wav,30,2024-02-29,1,1,7C1CE4,1
7C6B0E_2024-02-29_15-13-06_0_1.wav,45,2024-02-29,1,1,7C6B0E,1
7C68A1_2024-02-29_15-21-23_0_1.wav,40,2024-02-29,2,1,7C68A1,1
7C3FCA_2024-02-29_15-27-25_0_1.wav,40,2024-02-29,0,1,7C3FCA,1
7C67B7_2024-02-29_15-31-18_0_1.wav,50,2024-02-29,0,1,7C67B7,1
7C68A8_2024-02-29_15-40-36_0_1.wav,50,2024-02-29,2,1,7C68A8,1
7C765A_2024-02-29_15-45-01_0_1.wav,50,2024-02-29,1,1,7C765A,1
7C6D32_2024-02-29_15-47-13_0_1.wav,45,2024-02-29,1,1,7C6D32,1
7C6DB7_2024-02-29_15-51-13_0_1.wav,45,2024-02-29,2,1,7C6DB7,1
7C0A5D_2024-02-29_15-55-12_0_1.wav,35,2024-02-29,2,1,7C0A5D,1
7CAD8F_2024-02-29_16-07-11_0_1.wav,60,2024-02-29,0,1,7CAD8F,1
7C7AA3_2024-02-29_16-14-18_0_1.wav,40,2024-02-29,1,1,7C7AA3,1
7C15E1_2024-02-29_16-18-20_0_1.wav,30,2024-02-29,0,1,7C15E1,1
06A0E5_2024-02-29_16-33-49_0_1.wav,30,2024-02-29,0,1,06A0E5,1
7C4A41_2024-02-29_16-44-54_0_1.wav,40,2024-02-29,2,1,7C4A41,1
7C7A38_2024-03-01_08-45-19_0_1.wav,55,2024-03-01,1,1,7C7A38,1
7C6DC9_2024-03-01_08-49-17_0_1.wav,50,2024-03-01,0,1,7C6DC9,1
7C6C95_2024-03-01_08-53-25_0_1.wav,50,2024-03-01,1,1,7C6C95,1
7C3A50_2024-03-01_09-04-51_0_1.wav,60,2024-03-01,0,1,7C3A50,1
7C7795_2024-03-01_09-36-11_0_1.wav,60,2024-03-01,0,1,7C7795,1
7C585F_2024-03-01_09-39-41_0_1.wav,60,2024-03-01,0,1,7C585F,1
7C3A50_2024-03-01_09-43-27_0_1.wav,60,2024-03-01,0,1,7C3A50,1
7C7AB6_2024-03-01_09-54-51_0_1.wav,60,2024-03-01,1,1,7C7AB6,1
7C77FF_2024-03-01_10-12-28_0_1.wav,55,2024-03-01,1,1,7C77FF,1
7C7777_2024-03-01_10-38-31_0_1.wav,50,2024-03-01,1,1,7C7777,1
C827B1_2024-03-01_11-09-47_0_1.wav,60,2024-03-01,0,1,C827B1,1
7C6C97_2024-03-01_11-15-37_0_1.wav,60,2024-03-01,2,1,7C6C97,1
7C6C53_2024-03-01_11-17-52_0_1.wav,60,2024-03-01,1,1,7C6C53,1
7C776F_2024-03-01_11-21-41_0_1.wav,50,2024-03-01,2,1,7C776F,1
7C1469_2024-03-01_11-24-30_0_1.wav,60,2024-03-01,1,1,7C1469,1
7C6DB9_2024-03-01_11-27-50_0_1.wav,60,2024-03-01,0,1,7C6DB9,1
7C7770_2024-03-01_11-33-56_0_1.wav,60,2024-03-01,1,1,7C7770,1
7C7A3F_2024-03-01_11-43-17_0_1.wav,60,2024-03-01,0,1,7C7A3F,1
7C4A41_2024-03-01_11-54-03_0_1.wav,60,2024-03-01,0,1,7C4A41,1
7C68B6_2024-03-01_12-35-58_0_1.wav,60,2024-03-01,1,1,7C68B6,1
7C777B_2024-03-01_12-40-06_0_1.wav,60,2024-03-01,0,1,7C777B,1
7C765A_2024-03-01_12-44-14_0_1.wav,60,2024-03-01,2,1,7C765A,1
7C2496_2024-03-01_12-52-58_0_1.wav,60,2024-03-01,0,1,7C2496,1
7C6D97_2024-03-01_12-59-34_0_1.wav,60,2024-03-01,2,1,7C6D97,1
7C6DDA_2024-03-01_13-23-02_0_1.wav,55,2024-03-01,1,1,7C6DDA,1
7CAD76_2024-03-01_13-26-15_0_1.wav,45,2024-03-01,2,1,7CAD76,1
7C5B4A_2024-03-01_14-41-05_0_1.wav,50,2024-03-01,1,1,7C5B4A,1
7C6B3C_2024-03-01_14-45-11_0_1.wav,60,2024-03-01,1,1,7C6B3C,1
7C7AA1_2024-03-01_14-47-21_0_1.wav,50,2024-03-01,0,1,7C7AA1,1
7C4D1B_2024-03-01_14-56-58_0_1.wav,50,2024-03-01,2,1,7C4D1B,1
7C6B38_2024-03-01_15-01-44_0_1.wav,55,2024-03-01,1,1,7C6B38,1
7C0106_2024-03-01_15-18-22_0_1.wav,55,2024-03-01,1,1,7C0106,1
7C68A4_2024-03-01_15-31-37_0_1.wav,55,2024-03-01,0,1,7C68A4,1
7C7526_2024-03-01_15-36-42_0_1.wav,50,2024-03-01,1,1,7C7526,1
7C68CC_2024-03-01_15-45-32_0_1.wav,60,2024-03-01,0,1,7C68CC,1
7C6DB9_2024-03-01_16-00-16_0_1.wav,55,2024-03-01,2,1,7C6DB9,1
7C585F_2024-03-01_16-13-45_0_1.wav,50,2024-03-01,0,1,7C585F,1
7C7A4B_2024-03-01_16-20-48_0_1.wav,50,2024-03-01,2,1,7C7A4B,1
7C6C97_2024-03-01_16-43-24_0_1.wav,60,2024-03-01,2,1,7C6C97,1
7C7BD1_2024-03-01_17-02-32_0_1.wav,50,2024-03-01,2,1,7C7BD1,1
7C6DDF_2024-03-01_17-04-59_0_1.wav,45,2024-03-01,1,1,7C6DDF,1
7C2BF9_2024-03-01_17-10-30_0_1.wav,55,2024-03-01,1,1,7C2BF9,1
7C7AA9_2024-03-01_17-13-41_0_1.wav,55,2024-03-01,0,1,7C7AA9,1
7C6DDA_2024-03-01_17-20-25_0_1.wav,40,2024-03-01,2,1,7C6DDA,1
7C2BEE_2024-03-01_17-34-16_0_1.wav,40,2024-03-01,2,1,7C2BEE,1
7C47AA_2024-03-01_17-37-00_0_1.wav,55,2024-03-01,2,1,7C47AA,1
7C7BCE_2024-03-01_17-44-24_0_1.wav,50,2024-03-01,0,1,7C7BCE,1
7C6D28_2024-03-01_17-50-02_0_1.wav,55,2024-03-01,0,1,7C6D28,1
7C7530_2024-03-01_17-53-13_0_1.wav,50,2024-03-01,0,1,7C7530,1
7C7A45_2024-03-01_18-11-06_0_1.wav,50,2024-03-01,0,1,7C7A45,1
7C7AC6_2024-03-01_18-16-46_0_1.wav,30,2024-03-01,0,1,7C7AC6,1
7C7800_2024-03-01_18-20-46_0_1.wav,50,2024-03-01,2,1,7C7800,1
7C777B_2024-03-01_18-23-35_0_1.wav,45,2024-03-01,2,1,7C777B,1
7C6B14_2024-03-01_18-49-10_0_1.wav,60,2024-03-01,1,1,7C6B14,1
7C68B8_2024-03-01_18-57-20_0_1.wav,60,2024-03-01,0,1,7C68B8,1
7C6DD4_2024-03-01_19-01-34_0_1.wav,60,2024-03-01,2,1,7C6DD4,1
7C6DE6_2024-03-01_19-13-42_0_1.wav,50,2024-03-01,1,1,7C6DE6,1
7C1B2B_2024-03-01_19-17-09_0_1.wav,60,2024-03-01,1,1,7C1B2B,1
7C7AB8_2024-03-01_19-31-18_0_1.wav,50,2024-03-01,2,1,7C7AB8,1
7C68B6_2024-03-01_19-46-38_0_1.wav,60,2024-03-01,1,1,7C68B6,1
7C7AA1_2024-03-01_20-05-35_0_1.wav,50,2024-03-01,2,1,7C7AA1,1
7C6DB1_2024-03-01_20-27-22_0_1.wav,50,2024-03-01,2,1,7C6DB1,1
7C7A4B_2024-03-01_20-36-55_0_1.wav,50,2024-03-01,2,1,7C7A4B,1
7C7778_2024-03-01_20-41-48_0_1.wav,50,2024-03-01,1,1,7C7778,1
7C6DE2_2024-03-01_20-46-08_0_1.wav,55,2024-03-01,1,1,7C6DE2,1
7C7AEF_2024-03-01_20-50-00_0_1.wav,40,2024-03-01,1,1,7C7AEF,1
7C293D_2024-03-01_20-56-46_0_1.wav,40,2024-03-01,1,1,7C293D,1
7C4A42_2024-03-01_21-01-28_0_1.wav,55,2024-03-01,0,1,7C4A42,1
7CAD8F_2024-03-01_21-04-22_0_1.wav,40,2024-03-01,0,1,7CAD8F,1
7C7AA3_2024-03-01_21-08-49_0_1.wav,55,2024-03-01,2,1,7C7AA3,1
7C6B3C_2024-03-01_21-24-45_0_1.wav,60,2024-03-01,2,1,7C6B3C,1
7C7BD1_2024-03-01_21-31-18_0_1.wav,50,2024-03-01,0,1,7C7BD1,1
7C1C49_2024-03-01_21-34-16_0_1.wav,40,2024-03-01,0,1,7C1C49,1
7C6DB5_2024-03-01_21-44-18_0_1.wav,50,2024-03-01,2,1,7C6DB5,1
7C7526_2024-03-01_21-47-14_0_1.wav,50,2024-03-01,2,1,7C7526,1
7C47A8_2024-03-01_21-53-15_0_1.wav,45,2024-03-01,1,1,7C47A8,1
7C6C97_2024-03-01_22-02-55_0_1.wav,50,2024-03-01,0,1,7C6C97,1
7C6D32_2024-03-01_22-12-58_0_1.wav,40,2024-03-01,0,1,7C6D32,1
7C68CC_2024-03-01_22-15-59_0_1.wav,40,2024-03-01,2,1,7C68CC,1
7C765A_2024-03-01_22-18-40_0_1.wav,50,2024-03-01,2,1,7C765A,1
7C7774_2024-03-01_22-21-02_0_1.wav,35,2024-03-01,1,1,7C7774,1
7C6DE3_2024-03-01_22-27-22_0_1.wav,45,2024-03-01,1,1,7C6DE3,1
7C6DDF_2024-03-01_22-30-40_0_1.wav,35,2024-03-01,0,1,7C6DDF,1
7C7C9C_2024-03-01_22-34-23_0_1.wav,50,2024-03-01,1,1,7C7C9C,1
7C7AB3_2024-03-01_22-41-12_0_1.wav,50,2024-03-01,0,1,7C7AB3,1
7C1B2B_2024-03-01_23-11-49_0_1.wav,30,2024-03-01,2,1,7C1B2B,1
7C49E6_2024-03-02_02-53-13_0_1.wav,45,2024-03-02,2,1,7C49E6,1
06A1BB_2024-03-02_06-13-19_0_1.wav,50,2024-03-02,2,1,06A1BB,1
7C30A8_2024-03-02_06-57-29_0_1.wav,40,2024-03-02,1,1,7C30A8,1
7C6DB9_2024-03-02_07-17-18_0_1.wav,60,2024-03-02,2,1,7C6DB9,1
7C6D39_2024-03-02_07-59-46_0_1.wav,50,2024-03-02,1,1,7C6D39,1
750255_2024-03-02_08-10-06_0_1.wav,50,2024-03-02,0,1,750255,1
76CC6B_2024-03-02_08-28-31_0_1.wav,60,2024-03-02,1,1,76CC6B,1
7C77FF_2024-03-02_08-48-18_0_1.wav,55,2024-03-02,2,1,7C77FF,1
7C595E_2024-03-02_08-54-57_0_1.wav,55,2024-03-02,2,1,7C595E,1
7C7FDF_2024-03-02_09-24-22_0_1.wav,20,2024-03-02,2,1,7C7FDF,1
7C7526_2024-03-02_09-39-44_0_1.wav,35,2024-03-02,2,1,7C7526,1
7C7765_2024-03-02_10-15-31_0_1.wav,50,2024-03-02,0,1,7C7765,1
7C585F_2024-03-02_10-38-36_0_1.wav,45,2024-03-02,2,1,7C585F,1
76CC6B_2024-03-02_10-47-01_0_1.wav,40,2024-03-02,2,1,76CC6B,1
7C777B_2024-03-02_11-33-59_0_1.wav,50,2024-03-02,0,1,7C777B,1
7C6DBA_2024-03-02_11-42-50_0_1.wav,35,2024-03-02,1,1,7C6DBA,1
7C7774_2024-03-02_12-14-23_0_1.wav,45,2024-03-02,2,1,7C7774,1
7C7777_2024-03-02_12-19-52_0_1.wav,45,2024-03-02,1,1,7C7777,1
7C6782_2024-03-02_13-11-50_0_1.wav,50,2024-03-02,2,1,7C6782,1
7C29D8_2024-03-02_13-50-10_0_1.wav,50,2024-03-02,1,1,7C29D8,1
7C6D2E_2024-03-02_14-11-41_0_1.wav,55,2024-03-02,0,1,7C6D2E,1
7C6D39_2024-03-02_14-36-38_0_1.wav,60,2024-03-02,2,1,7C6D39,1
7C6A5E_2024-03-02_14-54-51_0_1.wav,60,2024-03-02,0,1,7C6A5E,1
7C6C95_2024-03-02_15-01-25_0_1.wav,60,2024-03-02,0,1,7C6C95,1
7C5B4C_2024-03-02_15-13-00_0_1.wav,50,2024-03-02,2,1,7C5B4C,1
7C6D8D_2024-03-02_15-18-00_0_1.wav,60,2024-03-02,1,1,7C6D8D,1
7C777B_2024-03-02_15-26-43_0_1.wav,50,2024-03-02,0,1,7C777B,1
7C6C96_2024-03-05_14-10-57_0_1.wav,55,2024-03-05,0,1,7C6C96,1
7C7526_2024-03-05_14-31-33_0_1.wav,45,2024-03-05,1,1,7C7526,1
7C6DDA_2024-03-05_14-52-52_0_1.wav,55,2024-03-05,1,1,7C6DDA,1
7C6B0C_2024-03-05_14-55-18_0_1.wav,50,2024-03-05,1,1,7C6B0C,1
7C68B8_2024-03-05_15-08-31_0_1.wav,50,2024-03-05,0,1,7C68B8,1
7C6DDD_2024-03-05_15-11-57_0_1.wav,55,2024-03-05,0,1,7C6DDD,1
7C777B_2024-03-05_15-27-00_0_1.wav,60,2024-03-05,2,1,7C777B,1
7C2BF9_2024-03-05_15-43-53_0_1.wav,60,2024-03-05,0,1,7C2BF9,1
7C7AB6_2024-03-05_15-51-03_0_1.wav,45,2024-03-05,0,1,7C7AB6,1
7C6D29_2024-03-05_15-54-49_0_1.wav,40,2024-03-05,1,1,7C6D29,1
7C6D2E_2024-03-05_15-59-40_0_1.wav,40,2024-03-05,1,1,7C6D2E,1
7CAD8F_2024-03-05_16-02-47_0_1.wav,45,2024-03-05,0,1,7CAD8F,1
7C7CCC_2024-03-05_16-07-33_0_1.wav,60,2024-03-05,0,1,7C7CCC,1
7C67B7_2024-03-05_16-36-47_0_1.wav,45,2024-03-05,1,1,7C67B7,1
7C68B6_2024-03-13_09-59-54_0_1.wav,45,2024-03-13,1,1,7C68B6,2
7C6DDC_2024-03-13_10-03-54_0_1.wav,55,2024-03-13,2,1,7C6DDC,2
7C6D33_2024-03-13_10-09-40_0_1.wav,55,2024-03-13,0,1,7C6D33,2
7C5B4A_2024-03-13_10-12-20_0_1.wav,45,2024-03-13,2,1,7C5B4A,2
7C68A8_2024-03-13_10-39-50_0_1.wav,50,2024-03-13,2,1,7C68A8,2
7C7A39_2024-03-13_10-53-01_0_1.wav,35,2024-03-13,1,1,7C7A39,2
7C6C95_2024-03-13_10-55-14_0_1.wav,55,2024-03-13,0,1,7C6C95,2
C827B1_2024-03-13_11-00-13_0_1.wav,40,2024-03-13,2,1,C827B1,2
7C6D2B_2024-03-13_11-09-43_0_1.wav,45,2024-03-13,2,1,7C6D2B,2
7C7765_2024-03-13_11-15-30_0_1.wav,50,2024-03-13,0,1,7C7765,2
7C6DBB_2024-03-13_11-34-01_0_1.wav,55,2024-03-13,0,1,7C6DBB,2
7C81DE_2024-03-13_11-38-06_0_1.wav,35,2024-03-13,2,1,7C81DE,2
7C6C53_2024-03-13_11-42-21_0_1.wav,45,2024-03-13,2,1,7C6C53,2
7C68A5_2024-03-13_12-00-30_0_1.wav,30,2024-03-13,0,1,7C68A5,2
7C7AF7_2024-03-13_12-08-51_0_1.wav,35,2024-03-13,1,1,7C7AF7,2
7C6DBA_2024-03-13_12-25-33_0_1.wav,50,2024-03-13,1,1,7C6DBA,2
7CAC8F_2024-03-13_12-35-43_0_1.wav,35,2024-03-13,2,1,7CAC8F,2
7C7BCC_2024-03-13_12-41-19_0_1.wav,45,2024-03-13,1,1,7C7BCC,2
7C6B17_2024-03-13_12-47-35_0_1.wav,45,2024-03-13,0,1,7C6B17,2
7C2BF9_2024-03-13_12-55-05_0_1.wav,45,2024-03-13,0,1,7C2BF9,2
7C6DB5_2024-03-13_13-02-25_0_1.wav,40,2024-03-13,1,1,7C6DB5,2
7CAFAF_2024-03-13_13-06-28_0_1.wav,45,2024-03-13,2,1,7CAFAF,2
7C7AB4_2024-03-13_13-10-49_0_1.wav,50,2024-03-13,1,1,7C7AB4,2
7C4A41_2024-03-13_13-25-03_0_1.wav,40,2024-03-13,0,1,7C4A41,2
7C6A62_2024-03-13_13-26-50_0_1.wav,60,2024-03-13,1,1,7C6A62,2
7C77FB_2024-03-13_13-31-41_0_1.wav,35,2024-03-13,2,1,7C77FB,2
7C47A4_2024-03-13_13-36-42_0_1.wav,45,2024-03-13,0,1,7C47A4,2
7C777B_2024-03-13_13-45-14_0_1.wav,45,2024-03-13,1,1,7C777B,2
7C6A8C_2024-03-13_13-47-50_0_1.wav,45,2024-03-13,0,1,7C6A8C,2
7C7526_2024-03-13_13-50-45_0_1.wav,45,2024-03-13,1,1,7C7526,2
7C1B0F_2024-03-13_14-01-52_0_1.wav,35,2024-03-13,1,1,7C1B0F,2
7C752F_2024-03-13_15-11-25_0_1.wav,30,2024-03-13,1,1,7C752F,2
7C47A4_2024-03-13_15-12-55_0_1.wav,35,2024-03-13,1,1,7C47A4,2
7C1B0F_2024-03-13_16-04-15_0_1.wav,30,2024-03-13,1,1,7C1B0F,2
7C7CD1_2024-03-13_16-10-48_0_1.wav,45,2024-03-13,2,1,7C7CD1,2
7C68A5_2024-03-13_16-43-27_0_1.wav,45,2024-03-13,2,1,7C68A5,2
7C68A8_2024-03-13_16-47-30_0_1.wav,35,2024-03-13,0,1,7C68A8,2
7C7526_2024-03-13_18-18-48_0_1.wav,25,2024-03-13,2,1,7C7526,2
7C7AB9_2024-03-13_18-55-53_0_1.wav,30,2024-03-13,0,1,7C7AB9,2
7C4319_2024-03-13_19-05-50_0_1.wav,25,2024-03-13,1,1,7C4319,2
7C752F_2024-03-13_19-08-13_0_1.wav,25,2024-03-13,1,1,7C752F,2
7C5963_2024-03-13_19-28-34_0_1.wav,45,2024-03-13,2,1,7C5963,2
7C4320_2024-03-13_20-21-57_0_1.wav,35,2024-03-13,2,1,7C4320,2
7C1CE4_2024-03-13_20-27-32_0_1.wav,40,2024-03-13,2,1,7C1CE4,2
7C776F_2024-03-13_20-52-23_0_1.wav,35,2024-03-13,1,1,7C776F,2
7C7C74_2024-03-13_20-56-15_0_1.wav,30,2024-03-13,2,1,7C7C74,2
7C3FCA_2024-03-13_21-44-45_0_1.wav,45,2024-03-13,2,1,7C3FCA,2
06A2B2_2024-03-13_22-12-56_0_1.wav,35,2024-03-13,1,1,06A2B2,2
06A064_2024-03-14_06-12-29_0_1.wav,45,2024-03-14,2,1,06A064,2
8881AB_2024-03-14_06-36-03_0_1.wav,45,2024-03-14,0,1,8881AB,2
7C6D8D_2024-03-14_07-16-50_0_1.wav,40,2024-03-14,0,1,7C6D8D,2
75025D_2024-03-16_08-18-05_0_1.wav,50,2024-03-16,2,1,75025D,2
7C79BB_2024-03-16_08-21-08_0_1.wav,25,2024-03-16,0,1,7C79BB,2
76CC6D_2024-03-16_08-31-51_0_1.wav,50,2024-03-16,2,1,76CC6D,2
7C6B0C_2024-03-16_08-40-14_0_1.wav,50,2024-03-16,2,1,7C6B0C,2
7C6D99_2024-03-16_08-42-33_0_1.wav,45,2024-03-16,1,1,7C6D99,2
7C68C7_2024-03-16_09-02-09_0_1.wav,45,2024-03-16,0,1,7C68C7,2
7C5852_2024-03-16_09-20-23_0_1.wav,40,2024-03-16,0,1,7C5852,2
7C7530_2024-03-16_09-40-33_0_1.wav,30,2024-03-16,2,1,7C7530,2
7C6D33_2024-03-16_09-47-30_0_1.wav,40,2024-03-16,2,1,7C6D33,2
7C6DB9_2024-03-16_10-13-48_0_1.wav,50,2024-03-16,1,1,7C6DB9,2
7C5852_2024-03-16_10-42-13_0_1.wav,35,2024-03-16,1,1,7C5852,2
76CC6D_2024-03-16_10-47-57_0_1.wav,40,2024-03-16,1,1,76CC6D,2
75025D_2024-03-16_11-24-18_0_1.wav,40,2024-03-16,1,1,75025D,2
7C7772_2024-03-16_12-20-46_0_1.wav,40,2024-03-16,0,1,7C7772,2
06A064_2024-03-16_12-45-28_0_1.wav,40,2024-03-16,2,1,06A064,2
7C68A1_2024-03-16_12-56-26_0_1.wav,30,2024-03-16,1,1,7C68A1,2
7C6C94_2024-03-16_13-00-12_0_1.wav,35,2024-03-16,2,1,7C6C94,2
7C7AB2_2024-03-16_13-10-08_0_1.wav,35,2024-03-16,0,1,7C7AB2,2
7C3D80_2024-03-16_13-15-48_0_1.wav,40,2024-03-16,2,1,7C3D80,2
7C47A4_2024-03-18_06-43-02_0_1.wav,35,2024-03-18,2,1,7C47A4,2
7C68A4_2024-03-18_06-45-50_0_1.wav,45,2024-03-18,2,1,7C68A4,2
7C444B_2024-03-18_07-13-33_0_1.wav,50,2024-03-18,0,1,7C444B,2
7C752F_2024-03-18_07-20-28_0_1.wav,45,2024-03-18,0,1,7C752F,2
7C7CD1_2024-03-18_07-31-13_0_1.wav,45,2024-03-18,0,1,7C7CD1,2
7C5E4D_2024-03-18_07-37-27_0_1.wav,50,2024-03-18,0,1,7C5E4D,2
7C7776_2024-03-18_07-46-29_0_1.wav,40,2024-03-18,0,1,7C7776,2
7C7765_2024-03-18_07-52-19_0_1.wav,40,2024-03-18,2,1,7C7765,2
88817C_2024-03-18_08-16-29_0_1.wav,35,2024-03-18,2,1,88817C,2
7C47A9_2024-03-18_08-31-42_0_1.wav,40,2024-03-18,0,1,7C47A9,2
7C7A4A_2024-03-18_08-46-30_0_1.wav,50,2024-03-18,2,1,7C7A4A,2
8A0833_2024-03-18_09-49-59_0_1.wav,40,2024-03-18,2,1,8A0833,2
7C68CB_2024-03-18_10-14-58_0_1.wav,30,2024-03-18,2,1,7C68CB,2
7C7A48_2024-03-18_10-25-44_0_1.wav,25,2024-03-18,2,1,7C7A48,2
76CC66_2024-03-18_10-43-47_0_1.wav,40,2024-03-18,0,1,76CC66,2
7C5852_2024-03-18_10-48-33_0_1.wav,30,2024-03-18,1,1,7C5852,2
7C7526_2024-03-18_11-12-53_0_1.wav,35,2024-03-18,0,1,7C7526,2
7C3FDF_2024-03-18_11-31-40_0_1.wav,30,2024-03-18,1,1,7C3FDF,2
